Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,Product_Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Sales_Channel,Salesperson,Order_Status,Sales_Amount
ORD-045484,1/2/2026,CUST-03906,Khalid Salem,Female,24,Doha,Grocery,Rice,6,1330.64,0.05,Card,Phone,SP-002,Pending,7584.65
ORD-004868,6/29/2026,CUST-00374,Sara Ahmed,Female,36,Doha,Home,Table,4,380.05,0,Mobile Payment,Store,SP-040,Completed,1520.2
ORD-014494,1/18/2025,CUST-01046,Sara Ahmed,Male,45,Doha,Grocery,Cooking Oil,8,1396.73,0.2,Card,Store,SP-099,Cancelled,8939.07
ORD-021132,9/20/2025,CUST-09047,Mohammed Hassan,Male,44,Doha,Home,Table,3,1314.93,0.1,Mobile Payment,Online,SP-077,Pending,3550.31
ORD-035239,10/26/2025,CUST-09100,Khalid Salem,Female,33,Al Rayyan,Food & Beverage,Pizza,7,545.76,0.1,Card,Online,SP-027,Completed,3438.29
ORD-025729,3/6/2025,CUST-00885,Ahmed Ali,Male,56,Doha,Food & Beverage,Burger,2,975.27,0.05,Card,Online,SP-005,Returned,1853.01
ORD-015651,4/28/2026,CUST-00480,Yousef Ibrahim,Female,54,Doha,Grocery,Water,7,1212.75,0,Bank Transfer,Store,SP-036,Completed,8489.25
ORD-049041,3/16/2026,CUST-09631,Aisha Mohamed,Male,25,Al Rayyan,Fashion,T-Shirt,6,409.78,0.15,Cash,Store,SP-086,Completed,2089.88
ORD-025284,10/20/2025,CUST-05967,Khalid Salem,Female,19,Doha,Home,Lamp,5,196.92,0.15,Cash,Phone,SP-071,Completed,836.91
ORD-000999,5/3/2025,CUST-04892,Omar Khalid,Female,59,Doha,Electronics,Keyboard,7,641.94,0,Mobile Payment,Store,SP-014,Cancelled,4493.58
ORD-008884,6/29/2025,CUST-07830,Aisha Mohamed,Female,20,Doha,Food & Beverage,Pizza,1,993.72,0.05,Mobile Payment,Store,SP-006,Completed,944.03
ORD-032518,4/28/2026,CUST-07242,Yousef Ibrahim,Male,26,Al Rayyan,Electronics,Keyboard,10,999.7,0.15,Card,Store,SP-012,Returned,8497.45
ORD-037320,6/9/2025,CUST-05656,Khalid Salem,Female,52,Lusail,Home,Bedsheet,9,974.32,0.2,Cash,Online,SP-039,Pending,7015.1
ORD-044152,1/24/2026,CUST-02917,Omar Khalid,Male,22,Al Khor,Food & Beverage,Tea,3,21.17,0.15,Bank Transfer,Online,SP-061,Completed,53.98
ORD-020238,10/29/2025,CUST-08219,Fatima Noor,Male,65,Al Wakrah,Electronics,Headphones,8,341.76,0.15,Cash,Online,SP-047,Completed,2323.97
ORD-022793,11/25/2025,CUST-08960,Mohammed Hassan,Female,31,Lusail,Grocery,Bread,4,1079.09,0.2,Card,Phone,SP-024,Completed,3453.09
ORD-042435,1/9/2026,CUST-06048,Mariam Ali,Female,30,Lusail,Electronics,Headphones,3,825.07,0.05,Mobile Payment,Phone,SP-095,Completed,2351.45
ORD-016619,2/15/2025,CUST-09516,Mohammed Hassan,Male,20,Al Rayyan,Food & Beverage,Burger,1,204.38,0.2,Cash,Store,SP-008,Completed,163.5
ORD-005047,6/11/2026,CUST-05463,Aisha Mohamed,Male,28,Doha,Home,Table,4,589.95,0.15,Bank Transfer,Store,SP-034,Completed,2005.83
ORD-001031,4/22/2025,CUST-01833,Yousef Ibrahim,Female,55,Doha,Food & Beverage,Burger,1,1107.76,0.1,Mobile Payment,Online,SP-095,Returned,996.98
ORD-049774,7/13/2025,CUST-02554,Fatima Noor,Female,41,Al Wakrah,Food & Beverage,Juice,8,861.65,0,Card,Online,SP-040,Returned,6893.2
ORD-049186,5/20/2026,CUST-00258,Khalid Salem,Male,18,Al Rayyan,Fashion,Jeans,8,661.85,0,Cash,Phone,SP-044,Pending,5294.8
ORD-022989,11/23/2025,CUST-05734,Yousef Ibrahim,Female,19,Doha,Food & Beverage,Sandwich,10,643.61,0.1,Card,Store,SP-028,Returned,5792.49
ORD-003752,1/30/2025,CUST-03264,Omar Khalid,Female,53,Doha,Fashion,Backpack,1,1398.02,0,Bank Transfer,Online,SP-087,Pending,1398.02
ORD-028034,8/13/2025,CUST-06718,Yousef Ibrahim,Male,22,Doha,Electronics,Monitor,9,1427.55,0,Cash,Store,SP-025,Completed,12847.95
ORD-012354,3/19/2026,CUST-00338,Noura Hassan,Female,50,Al Khor,Electronics,Laptop,1,489.88,0.1,Cash,Store,SP-077,Completed,440.89
ORD-049665,7/20/2025,CUST-09669,Omar Khalid,Female,28,Mesaieed,Food & Beverage,Sandwich,10,1475.15,0.15,Cash,Store,SP-095,Completed,12538.78
ORD-016419,10/14/2025,CUST-03747,Sara Ahmed,Female,64,Doha,Food & Beverage,Tea,1,914.15,0.2,Mobile Payment,Online,SP-008,Completed,731.32
ORD-030916,2/22/2025,CUST-01437,Aisha Mohamed,Female,61,Umm Salal,Food & Beverage,Burger,4,141.81,0.1,Card,Online,SP-045,Returned,510.52
ORD-034361,8/27/2025,CUST-01748,Yousef Ibrahim,Female,27,Doha,Electronics,Laptop,9,185.29,0.1,Bank Transfer,Store,SP-011,Completed,1500.85
ORD-038562,12/28/2025,CUST-02943,Noura Hassan,Male,44,Doha,Fashion,Jacket,9,1175.49,0.1,Mobile Payment,Store,SP-065,Returned,9521.47
ORD-011762,1/31/2026,CUST-03791,Fatima Noor,Female,27,Al Wakrah,Grocery,Bread,6,1417.93,0.1,Bank Transfer,Store,SP-037,Completed,7656.82
ORD-017488,9/2/2025,CUST-06963,Yousef Ibrahim,Female,34,Doha,Electronics,Monitor,5,737.6,0.2,Card,Online,SP-080,Pending,2950.4
ORD-045547,4/25/2026,CUST-02601,Fatima Noor,Male,59,Doha,Electronics,Laptop,2,901.1,0.1,Card,Store,SP-069,Cancelled,1621.98
ORD-048314,4/23/2025,CUST-09058,Sara Ahmed,Female,45,Lusail,Electronics,Tablet,5,111.13,0.1,Cash,Online,SP-043,Completed,500.08
ORD-018872,2/8/2025,CUST-04313,Fatima Noor,Male,30,Doha,Food & Beverage,Juice,7,82.62,0,Cash,Online,SP-095,Completed,578.34
ORD-009667,12/15/2025,CUST-05775,Aisha Mohamed,Male,51,Al Rayyan,Electronics,Tablet,6,1472.75,0.1,Card,Online,SP-081,Completed,7952.85
ORD-005716,6/17/2025,CUST-01478,Aisha Mohamed,Male,63,Lusail,Grocery,Cereal,2,1073.95,0.1,Card,Online,SP-033,Completed,1933.11
ORD-043163,8/4/2025,CUST-01614,Mohammed Hassan,Female,21,Doha,Home,Cookware,7,770.69,0,Mobile Payment,Store,SP-021,Cancelled,5394.83
ORD-037112,1/21/2025,CUST-08024,Sara Ahmed,Female,33,Umm Salal,Home,Lamp,4,1439.94,0,Mobile Payment,Store,SP-001,Returned,5759.76
ORD-045808,1/19/2026,CUST-08829,Omar Khalid,Female,59,Doha,Electronics,Laptop,8,547.68,0.25,Card,Phone,SP-092,Returned,3286.08
ORD-022708,7/8/2025,CUST-03168,Khalid Salem,Female,64,Doha,Fashion,T-Shirt,5,656.36,0.1,Mobile Payment,Phone,SP-058,Completed,2953.62
ORD-025953,2/16/2025,CUST-00217,Mariam Ali,Female,55,Doha,Grocery,Water,5,887.86,0.1,Card,Phone,SP-084,Pending,3995.37
ORD-035637,5/25/2026,CUST-05487,Omar Khalid,Female,43,Lusail,Electronics,Headphones,3,1272.74,0.1,Card,Phone,SP-053,Cancelled,3436.4
ORD-029035,2/26/2025,CUST-05565,Aisha Mohamed,Female,49,Doha,Food & Beverage,Coffee,10,942.85,0,Card,Online,SP-013,Cancelled,9428.5
ORD-022523,12/24/2025,CUST-07532,Mariam Ali,Male,46,Al Wakrah,Home,Lamp,2,598.29,0.1,Mobile Payment,Online,SP-009,Pending,1076.92
ORD-011276,5/11/2026,CUST-06773,Aisha Mohamed,Female,30,Al Wakrah,Food & Beverage,Pizza,9,1090.9,0.05,Cash,Store,SP-016,Completed,9327.2
ORD-017913,4/6/2026,CUST-00489,Eople Nessee,Male,21,Al Rayyan,Electronics,Monitor,4,450.62,0,Card,Online,SP-043,Completed,1802.48
ORD-020694,9/1/2025,CUST-05663,Fatima Noor,Female,34,Al Rayyan,Fashion,Jeans,5,706.7,0.05,Card,Store,SP-032,Completed,3356.82
ORD-041368,5/21/2025,CUST-01638,Omar Khalid,Female,27,Doha,Grocery,Milk,8,982.95,0.2,Bank Transfer,Phone,SP-079,Completed,6290.88
ORD-024546,9/22/2025,CUST-04201,Khalid Salem,Female,49,Umm Salal,Home,Lamp,10,1330.61,0,Card,Store,SP-028,Completed,13306.1
ORD-036142,12/4/2025,CUST-05201,Khalid Salem,Male,50,Doha,Grocery,Water,3,202.24,0.05,Card,Store,SP-081,Cancelled,576.38
ORD-027532,4/1/2026,CUST-06865,Omar Khalid,Female,45,Doha,Electronics,Keyboard,4,981.36,0,Bank Transfer,Online,SP-030,Pending,3925.44
ORD-039727,8/28/2025,CUST-06653,Khalid Salem,Male,25,Doha,Grocery,Cooking Oil,6,455.63,0.1,Mobile Payment,Online,SP-052,Completed,2460.4
ORD-044941,3/11/2025,CUST-08910,Fatima Noor,Female,28,Doha,Electronics,Headphones,2,520.14,0.2,Card,Phone,SP-084,Cancelled,832.22
ORD-016782,1/31/2025,CUST-00703,Nodia Cassan,Female,46,Al Rayyan,Grocery,Water,10,906.06,0.2,Cash,Store,SP-015,Pending,7248.48
ORD-021240,4/21/2026,CUST-06330,Khalid Salem,Female,53,Doha,Home,Bedsheet,1,1450.73,0,Card,Online,SP-014,Returned,1450.73
ORD-004514,3/1/2025,CUST-09549,Mohammed Hassan,Male,36,Mesaieed,Fashion,Jeans,4,1141.95,0.05,Mobile Payment,Phone,SP-021,Completed,4339.41
ORD-017053,5/26/2025,CUST-07570,Aisha Mohamed,Male,41,Al Wakrah,Grocery,Rice,9,1106.1,0,Card,Online,SP-045,Returned,9954.9
ORD-031815,3/29/2026,CUST-04738,Mohammed Hassan,Male,64,Doha,Electronics,Keyboard,2,210.29,0.15,Bank Transfer,Phone,SP-065,Returned,357.49
ORD-019452,6/11/2025,CUST-04661,Khalid Salem,Male,23,Al Rayyan,Grocery,Milk,10,724.37,0.15,Cash,Online,SP-072,Completed,6157.14
ORD-021328,5/20/2026,CUST-02672,Fatima Noor,Male,27,Lusail,Grocery,Cooking Oil,2,637.23,0,Card,Online,SP-087,Cancelled,1274.46
ORD-009956,5/18/2026,CUST-08821,Aisha Mohamed,Female,27,Lusail,Grocery,Milk,6,155.75,0.1,Mobile Payment,Store,SP-004,Completed,841.05
ORD-002970,1/29/2026,CUST-09452,Fatima Noor,Male,62,Al Rayyan,Food & Beverage,Burger,2,1319.25,0.05,Card,Store,SP-079,Cancelled,2506.57
ORD-024614,1/2/2026,CUST-01421,Fatima Noor,Female,34,Doha,Home,Table,10,267.69,0,Bank Transfer,Phone,SP-078,Completed,2676.9
ORD-029563,5/20/2026,CUST-07452,Khalid Salem,Female,45,Doha,Home,Chair,5,652.69,0.1,Cash,Phone,SP-088,Pending,2937.11
ORD-001415,1/11/2026,CUST-05629,Mohammed Hassan,Female,43,Umm Salal,Grocery,Cereal,1,1332.2,0,Card,Phone,SP-064,Completed,1332.2
ORD-009744,3/3/2026,CUST-01531,Mohammed Hassan,Male,52,Al Wakrah,Food & Beverage,Tea,6,224.5,0.1,Bank Transfer,Online,SP-047,Pending,1212.3
ORD-008407,6/14/2026,CUST-06123,Sara Ahmed,Male,35,Doha,Electronics,Monitor,9,1272.46,0,Mobile Payment,Store,SP-097,Cancelled,11452.14
ORD-014553,5/29/2026,CUST-02438,Fatima Noor,Female,53,Doha,Fashion,T-Shirt,3,955.2,0.1,Card,Online,SP-020,Returned,2579.04
ORD-004230,3/31/2025,CUST-04542,Mariam Ali,Male,44,Umm Salal,Electronics,Tablet,1,608.78,0.15,Card,Store,SP-051,Pending,517.46
ORD-036301,2/11/2025,CUST-00696,Fatima Noor,Female,60,Doha,Fashion,Shoes,9,442.83,0.25,Bank Transfer,Online,SP-080,Completed,2989.1
ORD-033019,11/13/2025,CUST-02890,Omar Khalid,Male,24,Doha,Home,Chair,6,1073.2,0,Card,Online,SP-034,Completed,6439.2
ORD-038250,2/28/2026,CUST-09648,Aisha Mohamed,Female,61,Doha,Home,Vacuum Cleaner,4,610.92,0.1,Card,Store,SP-095,Completed,2199.31
ORD-022972,10/28/2025,CUST-09800,Mohammed Hassan,Female,30,Mesaieed,Grocery,Rice,9,1088.29,0.15,Card,Store,SP-048,Completed,8325.42
ORD-042358,4/7/2025,CUST-06669,Mariam Ali,Male,36,Al Wakrah,Grocery,Cereal,5,1165.84,0,Card,Store,SP-067,Completed,5829.2
ORD-049320,10/16/2025,CUST-09694,Yousef Ibrahim,Male,38,Al Rayyan,Grocery,Water,7,716.03,0,Card,Online,SP-070,Completed,5012.21
ORD-026882,12/7/2025,CUST-07056,Yousef Ibrahim,Female,60,Al Rayyan,Home,Vacuum Cleaner,6,1327.57,0.1,Bank Transfer,Phone,SP-074,Cancelled,7168.88
ORD-000200,7/14/2025,CUST-09575,Omar Khalid,Female,29,Doha,Fashion,Dress,9,707.95,0.1,Card,Online,SP-011,Completed,5734.4
ORD-046041,5/25/2026,CUST-04472,Ahmed Ali,Male,50,Doha,Home,Bedsheet,3,613.16,0.2,Card,Online,SP-073,Completed,1471.58
ORD-001119,3/30/2025,CUST-00410,Mohammed Hassan,Female,41,Doha,Food & Beverage,Burger,3,1326.13,0.25,Bank Transfer,Store,SP-013,Pending,2983.79
ORD-003212,1/11/2026,CUST-09254,Omar Khalid,Female,45,Al Rayyan,Fashion,Jeans,9,356.76,0.05,Card,Store,SP-034,Completed,3050.3
ORD-005569,9/3/2025,CUST-06756,Sara Ahmed,Female,51,Al Wakrah,Grocery,Cereal,10,380.79,0,Card,Store,SP-034,Completed,3807.9
ORD-037786,12/18/2025,CUST-06633,Fatima Noor,Female,24,Lusail,Home,Lamp,5,261.47,0.05,Card,Store,SP-013,Completed,1241.98
ORD-042559,6/3/2026,CUST-08018,Sara Ahmed,Male,25,Al Khor,Grocery,Bread,4,657.7,0,Card,Store,SP-003,Cancelled,2630.8
ORD-037839,10/11/2025,CUST-02441,Ahmed Ali,Male,60,Al Wakrah,Fashion,T-Shirt,6,1075.56,0.2,Cash,Online,SP-069,Completed,5162.69
ORD-026335,10/23/2025,CUST-01353,Omar Khalid,Female,62,Al Khor,Grocery,Water,9,756.59,0,Card,Online,SP-034,Completed,6809.31
ORD-014006,6/24/2025,CUST-03874,Noura Hassan,Female,31,Al Rayyan,Food & Beverage,Burger,7,1378.5,0.25,Cash,Online,SP-031,Completed,7237.12
ORD-018833,3/21/2026,CUST-03283,Mariam Ali,Male,55,Doha,Grocery,Milk,3,926.03,0.2,Card,Online,SP-071,Completed,2222.47
ORD-009448,2/21/2025,CUST-09153,Aisha Mohamed,Male,30,Mesaieed,Food & Beverage,Tea,4,997.37,0.05,Cash,Online,SP-081,Completed,3790.01
ORD-000509,5/24/2026,CUST-09137,Khalid Salem,Male,48,Al Khor,Grocery,Cooking Oil,7,313.44,0.1,Card,Store,SP-066,Returned,1974.67
ORD-027449,1/15/2026,CUST-02171,Aisha Mohamed,Male,18,Doha,Grocery,Water,8,1257.36,0.1,Card,Online,SP-026,Cancelled,9052.99
ORD-028114,1/15/2025,CUST-08581,Mohammed Hassan,Female,35,Doha,Grocery,Cereal,4,1108.28,0.2,Bank Transfer,Store,SP-094,Completed,3546.5
ORD-011911,7/4/2025,CUST-05313,Noura Hassan,Female,51,Al Rayyan,Home,Table,6,691.73,0.1,Cash,Phone,SP-091,Pending,3735.34
ORD-038829,6/11/2025,CUST-00517,Noura Hassan,Female,38,Lusail,Electronics,Monitor,5,526.02,0.1,Card,Store,SP-021,Completed,2367.09
ORD-006200,4/16/2026,CUST-00375,Khalid Salem,Male,31,Doha,Home,Vacuum Cleaner,4,487.53,0.15,Cash,Phone,SP-044,Cancelled,1657.6
ORD-020869,2/11/2026,CUST-05595,Sara Ahmed,Male,63,Umm Salal,Home,Lamp,5,905.65,0.15,Mobile Payment,Store,SP-004,Completed,3849.01
ORD-042551,8/30/2025,CUST-03755,Aisha Mohamed,Male,59,Doha,Fashion,Jacket,3,373.67,0.05,Card,Store,SP-011,Completed,1064.96
ORD-013760,8/23/2025,CUST-09953,Yousef Ibrahim,Male,46,Doha,Food & Beverage,Tea,2,1228.11,0.1,Card,Store,SP-054,Completed,2210.6
ORD-043206,1/5/2025,CUST-05361,Mariam Ali,Female,58,Doha,Home,Lamp,8,960.48,0.1,Cash,Online,SP-071,Completed,6915.46
ORD-029597,1/28/2026,CUST-08880,Sara Ahmed,Female,38,Al Rayyan,Food & Beverage,Sandwich,10,376.13,0.15,Bank Transfer,Phone,SP-018,Cancelled,3197.1
ORD-007561,7/19/2025,CUST-04166,Fatima Noor,Female,31,Al Rayyan,Fashion,Dress,10,865.42,0.25,Card,Store,SP-025,Completed,6490.65
ORD-034971,4/26/2025,CUST-06089,Mariam Ali,Male,38,Al Wakrah,Grocery,Cereal,4,1192.25,0,Card,Store,SP-062,Completed,4769
ORD-048620,3/10/2025,CUST-00180,Fatima Noor,Female,57,Al Wakrah,Grocery,Water,1,944.96,0.1,Mobile Payment,Store,SP-071,Returned,850.46
ORD-018751,5/19/2026,CUST-09695,Omar Khalid,Male,26,Umm Salal,Fashion,Jeans,8,784.25,0,Bank Transfer,Store,SP-007,Completed,6274
ORD-042030,3/23/2026,CUST-04117,Fatima Noor,Male,48,Doha,Grocery,Bread,1,162.23,0.15,Card,Store,SP-071,Completed,137.9
ORD-039365,1/30/2025,CUST-07412,Aisha Mohamed,Female,25,Al Rayyan,Fashion,T-Shirt,5,1017,0,Card,Phone,SP-042,Pending,5085
ORD-020821,5/12/2025,CUST-04307,Mariam Ali,Male,63,Doha,Electronics,Tablet,1,353.27,0,Mobile Payment,Store,SP-050,Completed,353.27
ORD-023494,3/14/2025,CUST-07512,Fatima Noor,Female,21,Al Wakrah,Electronics,Keyboard,4,1371.98,0,Mobile Payment,Online,SP-024,Returned,5487.92
ORD-013481,6/10/2026,CUST-00361,Noura Hassan,Female,39,Mesaieed,Electronics,Tablet,3,905.13,0.15,Bank Transfer,Online,SP-081,Completed,2308.08
ORD-001641,6/1/2026,CUST-06581,Sara Ahmed,Female,20,Lusail,Home,Vacuum Cleaner,1,552.51,0,Mobile Payment,Store,SP-078,Returned,552.51
ORD-002190,6/6/2026,CUST-07886,Khalid Salem,Male,24,Al Khor,Electronics,Laptop,5,223.52,0,Card,Online,SP-002,Cancelled,1117.6
ORD-024529,2/22/2025,CUST-04521,Sara Ahmed,Female,34,Al Rayyan,Home,Lamp,8,796.07,0.1,Card,Online,SP-022,Cancelled,5731.7
ORD-023159,4/24/2025,CUST-07303,Aisha Mohamed,Male,42,Doha,Home,Vacuum Cleaner,3,416.48,0,Bank Transfer,Store,SP-020,Cancelled,1249.44
ORD-019317,6/23/2026,CUST-07482,Omar Khalid,Female,30,Lusail,Grocery,Milk,4,589.31,0.25,Cash,Store,SP-051,Completed,1767.93
ORD-022884,7/14/2025,CUST-04816,Omar Khalid,Male,21,Doha,Food & Beverage,Burger,9,18.51,0,Mobile Payment,Online,SP-094,Completed,166.59
ORD-001004,8/18/2025,CUST-07631,Ahmed Ali,Male,23,Doha,Electronics,Smartphone,5,1393.33,0.2,Card,Phone,SP-013,Completed,5573.32
ORD-023920,7/11/2025,CUST-01584,Fatima Noor,Male,23,Umm Salal,Electronics,Laptop,7,1234.41,0.2,Cash,Online,SP-004,Returned,6912.7
ORD-007891,5/9/2026,CUST-05293,Noura Hassan,Male,28,Mesaieed,Electronics,Monitor,9,820.23,0.1,Cash,Store,SP-075,Completed,6643.86
ORD-025083,2/15/2026,CUST-00717,Mariam Ali,Female,65,Mesaieed,Grocery,Water,5,1416.56,0.1,Mobile Payment,Store,SP-027,Completed,6374.52
ORD-043158,2/19/2025,CUST-01059,Omar Khalid,Female,42,Doha,Food & Beverage,Tea,6,488.31,0.2,Cash,Online,SP-030,Returned,2343.89
ORD-030344,6/20/2025,CUST-09494,Mariam Ali,Female,62,Doha,Fashion,Dress,8,1096.66,0.15,Bank Transfer,Store,SP-070,Returned,7457.29
ORD-044253,2/23/2025,CUST-03839,Khalid Salem,Male,20,Doha,Electronics,Monitor,9,83.81,0.1,Mobile Payment,Store,SP-097,Completed,678.86
ORD-033014,6/4/2026,CUST-09443,Mohammed Hassan,Male,65,Lusail,Home,Cookware,3,1465.5,0,Bank Transfer,Store,SP-053,Completed,4396.5
ORD-021604,9/24/2025,CUST-01328,Omar Khalid,Female,18,Al Khor,Home,Bedsheet,5,475.23,0,Cash,Phone,SP-039,Completed,2376.15
ORD-040631,10/18/2025,CUST-01032,Fatima Noor,Female,31,Doha,Food & Beverage,Sandwich,5,1175.31,0,Card,Phone,SP-095,Returned,5876.55
ORD-004673,7/16/2025,CUST-05584,Yousef Ibrahim,Female,20,Al Wakrah,Electronics,Smartphone,2,1323.88,0,Cash,Store,SP-064,Cancelled,2647.76
ORD-023076,5/9/2025,CUST-01313,Noura Hassan,Male,24,Lusail,Food & Beverage,Pizza,2,139.34,0.1,Cash,Online,SP-015,Completed,250.81
ORD-017484,6/29/2026,CUST-01827,Khalid Salem,Female,32,Umm Salal,Electronics,Tablet,9,950.73,0.05,Card,Store,SP-026,Completed,8128.74
ORD-009355,11/11/2025,CUST-01563,Mariam Ali,Male,57,Al Rayyan,Food & Beverage,Sandwich,2,656.92,0.15,Card,Store,SP-016,Cancelled,1116.76
ORD-023752,8/30/2025,CUST-04447,Aisha Mohamed,Male,45,Al Rayyan,Electronics,Tablet,4,1263.24,0,Card,Store,SP-076,Completed,5052.96
ORD-033926,12/27/2025,CUST-05465,Aisha Mohamed,Female,27,Mesaieed,Electronics,Tablet,6,970.24,0.05,Bank Transfer,Phone,SP-048,Returned,5530.37
ORD-019014,1/25/2025,CUST-08361,Aisha Mohamed,Female,42,Lusail,Home,Bedsheet,3,966.61,0,Card,Store,SP-054,Pending,2899.83
ORD-044576,11/15/2025,CUST-01975,Yousef Ibrahim,Male,18,Doha,Fashion,Shoes,6,998.78,0.15,Card,Online,SP-067,Pending,5093.78
ORD-015357,3/29/2026,CUST-05373,Aisha Mohamed,Male,44,Doha,Fashion,T-Shirt,4,697.76,0.2,Mobile Payment,Online,SP-072,Cancelled,2232.83
ORD-004108,1/15/2025,CUST-04385,Aisha Mohamed,Male,18,Al Rayyan,Home,Table,3,1395.84,0,Bank Transfer,Online,SP-083,Completed,4187.52
ORD-028434,8/21/2025,CUST-06405,Khalid Salem,Male,33,Mesaieed,Home,Bedsheet,9,1149.69,0.05,Bank Transfer,Store,SP-021,Completed,9829.85
ORD-011733,6/26/2025,CUST-03862,Yousef Ibrahim,Female,47,Doha,Electronics,Keyboard,5,690.43,0,Cash,Online,SP-074,Pending,3452.15
ORD-033231,3/8/2026,CUST-02912,Fatima Noor,Male,43,Doha,Fashion,Backpack,4,1208.43,0.1,Card,Online,SP-020,Pending,4350.35
ORD-000293,1/6/2026,CUST-00168,Omar Khalid,Female,26,Umm Salal,Food & Beverage,Pizza,2,813.95,0.15,Cash,Online,SP-032,Completed,1383.72
ORD-011488,10/11/2025,CUST-07319,Khalid Salem,Male,18,Umm Salal,Fashion,Jeans,1,698.53,0.05,Bank Transfer,Store,SP-001,Completed,663.6
ORD-003427,5/7/2026,CUST-08256,Ahmed Ali,Female,27,Doha,Food & Beverage,Juice,3,1453.85,0,Mobile Payment,Store,SP-084,Returned,4361.55
ORD-044157,2/17/2025,CUST-00623,Aisha Mohamed,Female,18,Al Wakrah,Food & Beverage,Tea,1,805.63,0.15,Bank Transfer,Phone,SP-040,Completed,684.79
ORD-001098,8/4/2025,CUST-01662,Mariam Ali,Male,35,Doha,Fashion,Dress,5,64.15,0.2,Mobile Payment,Phone,SP-048,Returned,256.6
ORD-045740,6/8/2025,CUST-04884,Yousef Ibrahim,Male,60,Doha,Food & Beverage,Pizza,1,1434.29,0.1,Bank Transfer,Store,SP-022,Pending,1290.86
ORD-013207,9/27/2025,CUST-05913,Omar Khalid,Male,26,Lusail,Food & Beverage,Sandwich,7,33.11,0.2,Card,Online,SP-050,Completed,185.42
ORD-030045,12/22/2025,CUST-02262,Ahmed Ali,Female,38,Doha,Electronics,Keyboard,1,366.17,0.05,Card,Store,SP-062,Completed,347.86
ORD-018502,5/15/2026,CUST-08191,Mohammed Hassan,Female,25,Al Wakrah,Fashion,Shoes,5,601.54,0.1,Card,Online,SP-071,Completed,2706.93
ORD-034877,4/21/2025,CUST-07098,Mariam Ali,Female,20,Doha,Home,Table,5,300.55,0.15,Card,Phone,SP-012,Completed,1277.34
ORD-034253,12/16/2025,CUST-08068,Mohammed Hassan,Male,58,Al Wakrah,Grocery,Cooking Oil,6,1091.86,0.15,Card,Online,SP-057,Completed,5568.49
ORD-017417,12/4/2025,CUST-05504,Aisha Mohamed,Female,34,Al Wakrah,Electronics,Headphones,2,815.43,0,Card,Phone,SP-037,Returned,1630.86
ORD-045219,6/4/2025,CUST-08761,Ahmed Ali,Male,30,Mesaieed,Food & Beverage,Coffee,6,397.73,0.2,Cash,Online,SP-007,Completed,1909.1
ORD-021419,2/14/2026,CUST-02445,Khalid Salem,Female,47,Doha,Electronics,Smartphone,3,1351.93,0.1,Bank Transfer,Online,SP-029,Completed,3650.21
ORD-024024,9/13/2025,CUST-01881,Yousef Ibrahim,Male,29,Al Rayyan,Home,Chair,10,322.06,0,Cash,Online,SP-027,Returned,3220.6
ORD-007482,12/20/2025,CUST-05590,Mariam Ali,Female,32,Al Rayyan,Home,Cookware,9,1157.26,0.1,Card,Store,SP-048,Cancelled,9373.81
ORD-005554,1/18/2025,CUST-09646,Omar Khalid,Male,32,Mesaieed,Food & Beverage,Sandwich,5,376.38,0,Mobile Payment,Store,SP-041,Completed,1881.9
ORD-021004,3/16/2026,CUST-06046,Noura Hassan,Female,26,Lusail,Home,Lamp,3,812.09,0,Mobile Payment,Online,SP-043,Completed,2436.27
ORD-019528,1/18/2026,CUST-08912,Yousef Ibrahim,Male,56,Al Wakrah,Fashion,Shoes,5,989.19,0,Card,Online,SP-006,Completed,4945.95
ORD-028653,6/16/2025,CUST-02812,Aisha Mohamed,Female,35,Mesaieed,Fashion,Jeans,5,34.5,0.1,Bank Transfer,Phone,SP-003,Pending,155.25
ORD-037903,7/20/2025,CUST-07126,Sara Ahmed,Male,47,Lusail,Fashion,Jeans,9,1396.15,0.05,Cash,Store,SP-072,Completed,11937.08
ORD-046814,9/15/2025,CUST-05949,Fatima Noor,Female,21,Doha,Grocery,Cereal,3,389.18,0.05,Card,Phone,SP-053,Completed,1109.16
ORD-032180,2/15/2025,CUST-08940,Yousef Ibrahim,Male,46,Mesaieed,Fashion,Shoes,6,1139.92,0.1,Cash,Store,SP-071,Completed,6155.57
ORD-035708,2/2/2026,CUST-03273,Noura Hassan,Female,40,Al Khor,Food & Beverage,Burger,4,938.97,0.1,Cash,Online,SP-035,Completed,3380.29
ORD-032242,8/11/2025,CUST-00216,Noura Hassan,Male,32,Al Wakrah,Electronics,Monitor,6,1449.84,0.1,Bank Transfer,Online,SP-048,Cancelled,7829.14
ORD-039173,1/29/2025,CUST-04160,Sara Ahmed,Female,37,Al Wakrah,Home,Bedsheet,6,731.49,0.2,Bank Transfer,Store,SP-057,Completed,3511.15
ORD-049313,1/30/2025,CUST-08354,Aisha Mohamed,Female,25,Al Rayyan,Fashion,T-Shirt,5,1405.03,0,Card,Store,SP-075,Returned,7025.15
ORD-013848,1/15/2026,CUST-07611,Fatima Noor,Male,26,Al Khor,Food & Beverage,Pizza,6,120.13,0,Card,Store,SP-061,Pending,720.78
