"order_id"|"order_date"|"customer_id"|"customer_name"|"gender"|"age"|"city"|"product_category"|"product"|"quantity"|"unit_price"|"discount"|"payment_method"|"sales_channel"|"salesperson"|"order_status"|"sales_amount"|"net_sales_calc"|"sales_variance"|"year"|"month"
"ORD-000114"|"2025-02-04"|"CUST-06048"|"Sara Ahmed"|"Male"|43|"Doha"|"Fashion"|"Shoes"|6|937.74|0.05|"Bank Transfer"|"Online"|"SP-080"|"Returned"|5345.12|5345.12|0.0|2025|2
"ORD-000115"|"2025-05-27"|"CUST-08267"|"Noura Hassan"|"Female"|20|"Al Rayyan"|"Home"|"Cookware"|1|439.35|0.1|"Card"|"Store"|"SP-072"|"Completed"|395.42|395.42|0.01|2025|5
"ORD-000116"|"2025-10-09"|"CUST-00852"|"Khalid Salem"|"Female"|49|"Al Rayyan"|"Home"|"Chair"|1|1320.1|0.1|"Card"|"Store"|"SP-028"|"Cancelled"|1188.09|1188.09|0.0|2025|10
"ORD-000117"|"2025-09-06"|"CUST-03257"|"Fatima Noor"|"Male"|60|"Doha"|"Home"|"Vacuum Cleaner"|1|276.12|0.2|"Card"|"Store"|"SP-026"|"Completed"|220.9|220.9|0.0|2025|9
"ORD-000118"|"2025-02-26"|"CUST-08244"|"Aisha Mohamed"|"Female"|58|"Doha"|"Home"|"Lamp"|6|698.05|0.2|"Bank Transfer"|"Store"|"SP-013"|"Completed"|3350.64|3350.64|0.0|2025|2
"ORD-000119"|"2025-11-01"|"CUST-07074"|"Khalid Salem"|"Male"|53|"Al Wakrah"|"Fashion"|"Shoes"|10|1109.34|0.0|"Cash"|"Online"|"SP-007"|"Completed"|11093.4|11093.4|0.0|2025|11
"ORD-000120"|"2026-06-06"|"CUST-09917"|"Mohammed Hassan"|"Female"|25|"Al Rayyan"|"Fashion"|"Backpack"|3|40.61|0.1|"Mobile Payment"|"Store"|"SP-020"|"Completed"|109.65|109.65|0.0|2026|6
"ORD-000121"|"2025-12-27"|"CUST-01086"|"Mariam Ali"|"Female"|44|"Doha"|"Grocery"|"Milk"|9|12.21|0.15|"Card"|"Online"|"SP-081"|"Completed"|93.41|93.41|0.0|2025|12
"ORD-000122"|"2025-08-25"|"CUST-00983"|"Aisha Mohamed"|"Male"|27|"Al Rayyan"|"Grocery"|"Rice"|3|339.93|0.0|"Cash"|"Online"|"SP-026"|"Completed"|1019.79|1019.79|0.0|2025|8
"ORD-000123"|"2025-08-22"|"CUST-02380"|"Mariam Ali"|"Male"|42|"Lusail"|"Grocery"|"Cooking Oil"|4|191.39|0.0|"Card"|"Online"|"SP-043"|"Cancelled"|765.56|765.56|0.0|2025|8
"ORD-000124"|"2025-08-11"|"CUST-05991"|"Sara Ahmed"|"Male"|23|"Al Rayyan"|"Grocery"|"Cooking Oil"|10|292.69|0.05|"Card"|"Store"|"SP-066"|"Completed"|2780.56|2780.56|0.01|2025|8
"ORD-000125"|"2025-11-23"|"CUST-02207"|"Mariam Ali"|"Male"|55|"Al Wakrah"|"Grocery"|"Cooking Oil"|10|1246.28|0.0|"Cash"|"Online"|"SP-016"|"Pending"|12462.8|12462.8|0.0|2025|11
"ORD-000126"|"2025-04-08"|"CUST-06557"|"Unknown"|"Female"|22|"Lusail"|"Home"|"Chair"|9|551.05|0.05|"Cash"|"Online"|"SP-095"|"Completed"|4711.48|4711.48|0.0|2025|4
"ORD-000127"|"2025-08-14"|"CUST-04383"|"Aisha Mohamed"|"Male"|45|"Doha"|"Electronics"|"Smartphone"|4|107.59|0.1|"Bank Transfer"|"Online"|"SP-019"|"Completed"|387.32|387.32|0.0|2025|8
"ORD-000128"|"2026-05-04"|"CUST-04620"|"Mariam Ali"|"Female"|20|"Al Wakrah"|"Grocery"|"Cereal"|3|392.05|0.15|"Card"|"Phone"|"SP-018"|"Completed"|999.73|999.73|0.0|2026|5
"ORD-000129"|"2026-04-23"|"CUST-07971"|"Fatima Noor"|"Female"|51|"Lusail"|"Home"|"Lamp"|2|1306.2|0.05|"Bank Transfer"|"Online"|"SP-018"|"Completed"|2481.78|2481.78|0.0|2026|4
"ORD-000130"|"2025-11-30"|"CUST-09194"|"Omar Khalid"|"Female"|44|"Doha"|"Home"|"Chair"|6|1422.08|0.15|"Card"|"Online"|"SP-029"|"Completed"|7252.61|7252.61|0.0|2025|11
"ORD-000131"|"2026-05-27"|"CUST-02361"|"Ahmed Ali"|"Male"|27|"Al Rayyan"|"Food & Beverage"|"Coffee"|8|926.32|0.1|"Bank Transfer"|"Phone"|"SP-068"|"Completed"|6669.5|6669.5|0.0|2026|5
"ORD-000132"|"2026-01-17"|"CUST-08219"|"Aisha Mohamed"|"Male"|51|"Al Wakrah"|"Grocery"|"Rice"|10|905.87|0.1|"Cash"|"Store"|"SP-059"|"Pending"|8152.83|8152.83|0.0|2026|1
"ORD-000133"|"2026-02-27"|"CUST-09694"|"Omar Khalid"|"Female"|53|"Doha"|"Electronics"|"Laptop"|4|1461.07|0.15|"Card"|"Store"|"SP-004"|"Pending"|4967.64|4967.64|0.0|2026|2
"ORD-000134"|"2025-12-14"|"CUST-08100"|"Aisha Mohamed"|"Female"|65|"Doha"|"Electronics"|"Smartphone"|10|1316.7|0.15|"Cash"|"Store"|"SP-031"|"Completed"|11191.95|11191.95|0.0|2025|12
"ORD-000135"|"2025-06-02"|"CUST-09582"|"Fatima Noor"|"Male"|26|"Al Rayyan"|"Fashion"|"Backpack"|1|370.32|0.15|"Mobile Payment"|"Store"|"SP-040"|"Completed"|314.77|314.77|0.0|2025|6
"ORD-000136"|"2026-03-28"|"CUST-06552"|"Omar Khalid"|"Female"|27|"Doha"|"Food & Beverage"|"Coffee"|5|534.88|0.1|"Cash"|"Online"|"SP-008"|"Completed"|2406.96|2406.96|0.0|2026|3
"ORD-000137"|"2025-10-17"|"CUST-01100"|"Mariam Ali"|"Female"|21|"Al Rayyan"|"Electronics"|"Tablet"|2|18.56|0.05|"Bank Transfer"|"Online"|"SP-068"|"Cancelled"|35.26|35.26|0.0|2025|10
"ORD-000138"|"2025-04-29"|"CUST-04171"|"Aisha Mohamed"|"Male"|62|"Al Wakrah"|"Electronics"|"Headphones"|7|345.43|0.05|"Card"|"Store"|"SP-045"|"Completed"|2297.11|2297.11|0.0|2025|4
"ORD-000139"|"2025-08-02"|"CUST-04355"|"Sara Ahmed"|"Female"|56|"Lusail"|"Fashion"|"Backpack"|8|1015.67|0.1|"Mobile Payment"|"Store"|"SP-050"|"Completed"|7312.82|7312.82|0.0|2025|8
"ORD-000140"|"2026-03-15"|"CUST-01539"|"Mohammed Hassan"|"Male"|44|"Lusail"|"Electronics"|"Monitor"|9|397.33|0.05|"Bank Transfer"|"Store"|"SP-046"|"Completed"|3397.17|3397.17|0.0|2026|3
"ORD-000141"|"2026-03-23"|"CUST-06429"|"Ahmed Ali"|"Male"|51|"Mesaieed"|"Fashion"|"T-Shirt"|4|1440.18|0.0|"Card"|"Online"|"SP-005"|"Returned"|5760.72|5760.72|0.0|2026|3
"ORD-000142"|"2025-02-11"|"CUST-03488"|"Fatima Noor"|"Male"|49|"Lusail"|"Home"|"Bedsheet"|6|501.71|0.05|"Card"|"Online"|"SP-064"|"Completed"|2859.75|2859.75|0.0|2025|2
"ORD-000143"|"2026-01-30"|"CUST-09638"|"Ahmed Ali"|"Male"|52|"Mesaieed"|"Electronics"|"Headphones"|1|1319.48|0.05|"Card"|"Online"|"SP-034"|"Pending"|1253.51|1253.51|0.0|2026|1
"ORD-000144"|"2025-09-04"|"CUST-04837"|"Khalid Salem"|"Male"|59|"Lusail"|"Food & Beverage"|"Juice"|10|1071.39|0.1|"Cash"|"Online"|"SP-057"|"Completed"|9642.51|9642.51|0.0|2025|9
"ORD-000145"|"2025-10-18"|"CUST-05781"|"Fatima Noor"|"Male"|44|"Mesaieed"|"Food & Beverage"|"Juice"|3|34.7|0.0|"Cash"|"Store"|"SP-099"|"Completed"|104.1|104.1|0.0|2025|10
"ORD-000146"|"2025-09-05"|"CUST-07918"|"Mariam Ali"|"Female"|49|"Al Rayyan"|"Food & Beverage"|"Coffee"|8|610.41|0.1|"Card"|"Store"|"SP-090"|"Pending"|4394.95|4394.95|0.0|2025|9
"ORD-000147"|"2026-03-25"|"CUST-09769"|"Mohammed Hassan"|"Male"|34|"Mesaieed"|"Grocery"|"Bread"|6|501.29|0.1|"Mobile Payment"|"Online"|"SP-035"|"Completed"|2706.97|2706.97|0.0|2026|3
"ORD-000148"|"2025-03-25"|"CUST-03644"|"Khalid Salem"|"Male"|48|"Doha"|"Food & Beverage"|"Burger"|8|1128.28|0.2|"Mobile Payment"|"Online"|"SP-050"|"Completed"|7220.99|7220.99|0.0|2025|3
"ORD-000149"|"2025-08-09"|"CUST-09147"|"Ahmed Ali"|"Male"|28|"Al Wakrah"|"Electronics"|"Keyboard"|8|678.23|0.1|"Card"|"Store"|"SP-019"|"Completed"|4883.26|4883.26|0.0|2025|8
"ORD-000150"|"2025-02-20"|"CUST-04554"|"Sara Ahmed"|"Female"|29|"Lusail"|"Electronics"|"Laptop"|3|348.5|0.2|"Card"|"Online"|"SP-002"|"Completed"|836.4|836.4|0.0|2025|2
"ORD-000151"|"2025-07-06"|"CUST-08375"|"Noura Hassan"|"Female"|50|"Al Khor"|"Grocery"|"Milk"|6|491.99|0.2|"Card"|"Online"|"SP-039"|"Returned"|2361.55|2361.55|0.0|2025|7
"ORD-000152"|"2026-06-09"|"CUST-02307"|"Mariam Ali"|"Male"|22|"Al Khor"|"Electronics"|"Smartphone"|3|1276.67|0.2|"Card"|"Online"|"SP-061"|"Completed"|3064.01|3064.01|0.0|2026|6
"ORD-000153"|"2025-08-11"|"CUST-07804"|"Mariam Ali"|"Female"|63|"Doha"|"Grocery"|"Cooking Oil"|8|36.74|0.0|"Bank Transfer"|"Online"|"SP-081"|"Pending"|293.92|293.92|0.0|2025|8
"ORD-000154"|"2026-04-10"|"CUST-04080"|"Fatima Noor"|"Male"|27|"Lusail"|"Electronics"|"Laptop"|6|1158.44|0.15|"Bank Transfer"|"Phone"|"SP-067"|"Returned"|5908.04|5908.04|0.0|2026|4
"ORD-000155"|"2026-02-23"|"CUST-07030"|"Mohammed Hassan"|"Male"|60|"Al Rayyan"|"Electronics"|"Smartphone"|6|890.72|0.25|"Bank Transfer"|"Online"|"SP-095"|"Returned"|4008.24|4008.24|0.0|2026|2
"ORD-000156"|"2025-03-28"|"CUST-00270"|"Mariam Ali"|"Female"|61|"Al Wakrah"|"Electronics"|"Headphones"|4|21.4|0.15|"Cash"|"Online"|"SP-042"|"Completed"|72.76|72.76|0.0|2025|3
"ORD-000157"|"2025-09-16"|"CUST-04909"|"Fatima Noor"|"Male"|37|"Doha"|"Electronics"|"Tablet"|6|430.06|0.05|"Card"|"Online"|"SP-014"|"Completed"|2451.34|2451.34|0.0|2025|9
"ORD-000158"|"2025-06-30"|"CUST-08813"|"Mariam Ali"|"Male"|41|"Doha"|"Food & Beverage"|"Tea"|9|689.23|0.2|"Card"|"Phone"|"SP-031"|"Completed"|4962.46|4962.46|0.0|2025|6
"ORD-000159"|"2025-11-07"|"CUST-02399"|"Mariam Ali"|"Female"|23|"Lusail"|"Food & Beverage"|"Coffee"|8|1165.18|0.15|"Cash"|"Store"|"SP-082"|"Completed"|7923.22|7923.22|0.0|2025|11
"ORD-000160"|"2025-06-22"|"CUST-09955"|"Omar Khalid"|"Male"|29|"Lusail"|"Home"|"Cookware"|7|538.11|0.0|"Mobile Payment"|"Online"|"SP-036"|"Cancelled"|3766.77|3766.77|0.0|2025|6
"ORD-000161"|"2025-11-18"|"CUST-05308"|"Yousef Ibrahim"|"Male"|42|"Doha"|"Fashion"|"Dress"|2|383.87|0.15|"Card"|"Online"|"SP-042"|"Completed"|652.58|652.58|0.0|2025|11
"ORD-000162"|"2025-12-06"|"CUST-02550"|"Khalid Salem"|"Female"|42|"Doha"|"Fashion"|"Dress"|1|243.18|0.1|"Cash"|"Phone"|"SP-073"|"Completed"|218.86|218.86|0.0|2025|12
"ORD-000163"|"2026-05-11"|"CUST-05297"|"Noura Hassan"|"Male"|43|"Doha"|"Grocery"|"Water"|6|495.12|0.0|"Card"|"Store"|"SP-016"|"Completed"|2970.72|2970.72|0.0|2026|5
"ORD-000164"|"2025-09-02"|"CUST-07606"|"Khalid Salem"|"Female"|57|"Al Wakrah"|"Fashion"|"Backpack"|7|885.68|0.0|"Card"|"Online"|"SP-067"|"Completed"|6199.76|6199.76|0.0|2025|9
"ORD-000165"|"2026-05-20"|"CUST-00838"|"Noura Hassan"|"Female"|24|"Doha"|"Food & Beverage"|"Burger"|5|772.36|0.0|"Card"|"Online"|"SP-048"|"Returned"|3861.8|3861.8|0.0|2026|5
"ORD-000166"|"2025-11-25"|"CUST-01781"|"Omar Khalid"|"Female"|20|"Doha"|"Food & Beverage"|"Juice"|5|34.32|0.1|"Mobile Payment"|"Online"|"SP-065"|"Completed"|154.44|154.44|0.0|2025|11
"ORD-000167"|"2025-07-15"|"CUST-00180"|"Sara Ahmed"|"Female"|37|"Doha"|"Electronics"|"Tablet"|6|992.44|0.0|"Cash"|"Store"|"SP-022"|"Cancelled"|5954.64|5954.64|0.0|2025|7
"ORD-000168"|"2025-03-03"|"CUST-09750"|"Sara Ahmed"|"Female"|23|"Umm Salal"|"Electronics"|"Headphones"|5|808.65|0.25|"Cash"|"Store"|"SP-065"|"Pending"|3032.44|3032.44|0.0|2025|3
"ORD-000169"|"2025-01-25"|"CUST-06769"|"Aisha Mohamed"|"Female"|36|"Lusail"|"Fashion"|"Jacket"|8|359.08|0.15|"Bank Transfer"|"Online"|"SP-088"|"Pending"|2441.74|2441.74|0.0|2025|1
"ORD-000170"|"2026-01-13"|"CUST-01477"|"Fatima Noor"|"Female"|56|"Al Khor"|"Grocery"|"Bread"|10|464.48|0.05|"Bank Transfer"|"Online"|"SP-084"|"Completed"|4412.56|4412.56|0.0|2026|1
"ORD-000171"|"2025-10-22"|"CUST-07870"|"Mohammed Hassan"|"Male"|38|"Doha"|"Food & Beverage"|"Juice"|8|619.52|0.0|"Bank Transfer"|"Store"|"SP-084"|"Completed"|4956.16|4956.16|0.0|2025|10
"ORD-000172"|"2025-02-21"|"CUST-07456"|"Ahmed Ali"|"Male"|65|"Al Wakrah"|"Food & Beverage"|"Coffee"|2|1235.31|0.15|"Mobile Payment"|"Store"|"SP-091"|"Completed"|2100.03|2100.03|0.0|2025|2
"ORD-000173"|"2025-02-09"|"CUST-00465"|"Yousef Ibrahim"|"Female"|64|"Umm Salal"|"Food & Beverage"|"Juice"|4|1346.71|0.1|"Card"|"Online"|"SP-076"|"Cancelled"|4848.16|4848.16|0.0|2025|2
"ORD-000175"|"2025-01-02"|"CUST-08294"|"Fatima Noor"|"Male"|18|"Lusail"|"Home"|"Lamp"|5|1197.9|0.15|"Bank Transfer"|"Online"|"SP-043"|"Pending"|5091.08|5091.08|0.01|2025|1
"ORD-000176"|"2026-04-14"|"CUST-00511"|"Sara Ahmed"|"Female"|30|"Al Wakrah"|"Home"|"Table"|4|967.57|0.05|"Card"|"Online"|"SP-033"|"Completed"|3676.77|3676.77|0.0|2026|4
"ORD-000177"|"2025-04-16"|"CUST-06435"|"Fatima Noor"|"Male"|48|"Lusail"|"Food & Beverage"|"Juice"|9|716.16|0.0|"Card"|"Phone"|"SP-068"|"Completed"|6445.44|6445.44|0.0|2025|4
"ORD-000178"|"2025-08-04"|"CUST-06034"|"Sara Ahmed"|"Male"|51|"Lusail"|"Food & Beverage"|"Coffee"|7|1197.07|0.2|"Card"|"Online"|"SP-070"|"Returned"|6703.59|6703.59|0.0|2025|8
"ORD-000179"|"2026-02-18"|"CUST-01572"|"Omar Khalid"|"Male"|25|"Doha"|"Food & Beverage"|"Burger"|5|445.27|0.1|"Card"|"Online"|"SP-007"|"Returned"|2003.72|2003.72|0.01|2026|2
"ORD-000180"|"2025-07-29"|"CUST-07827"|"Omar Khalid"|"Female"|54|"Umm Salal"|"Grocery"|"Milk"|10|641.99|0.05|"Bank Transfer"|"Phone"|"SP-041"|"Returned"|6098.9|6098.91|-0.01|2025|7
"ORD-000181"|"2025-02-27"|"CUST-05785"|"Omar Khalid"|"Male"|59|"Doha"|"Fashion"|"Dress"|2|26.7|0.1|"Card"|"Store"|"SP-092"|"Completed"|48.06|48.06|0.0|2025|2
"ORD-000182"|"2025-02-12"|"CUST-04526"|"Mohammed Hassan"|"Male"|27|"Doha"|"Home"|"Table"|6|1297.59|0.15|"Card"|"Store"|"SP-003"|"Completed"|6617.71|6617.71|0.0|2025|2
"ORD-000183"|"2025-05-18"|"CUST-01145"|"Aisha Mohamed"|"Male"|58|"Al Wakrah"|"Electronics"|"Laptop"|4|634.82|0.0|"Card"|"Store"|"SP-010"|"Cancelled"|2539.28|2539.28|0.0|2025|5
"ORD-000184"|"2026-05-04"|"CUST-06376"|"Sara Ahmed"|"Male"|38|"Al Rayyan"|"Grocery"|"Bread"|5|363.38|0.0|"Bank Transfer"|"Online"|"SP-037"|"Cancelled"|1816.9|1816.9|0.0|2026|5
"ORD-000185"|"2026-04-14"|"CUST-07775"|"Noura Hassan"|"Female"|41|"Lusail"|"Electronics"|"Smartphone"|4|1463.68|0.1|"Card"|"Online"|"SP-010"|"Completed"|5269.25|5269.25|0.0|2026|4
"ORD-000186"|"2026-01-24"|"CUST-07191"|"Noura Hassan"|"Male"|31|"Al Wakrah"|"Home"|"Lamp"|10|1005.27|0.2|"Card"|"Online"|"SP-037"|"Completed"|8042.16|8042.16|0.0|2026|1
"ORD-000187"|"2025-07-17"|"CUST-00462"|"Fatima Noor"|"Female"|62|"Doha"|"Home"|"Lamp"|1|964.84|0.1|"Mobile Payment"|"Store"|"SP-021"|"Pending"|868.36|868.36|0.0|2025|7
"ORD-000188"|"2025-07-21"|"CUST-07095"|"Sara Ahmed"|"Male"|60|"Al Rayyan"|"Grocery"|"Milk"|2|855.84|0.0|"Card"|"Online"|"SP-061"|"Pending"|1711.68|1711.68|0.0|2025|7
"ORD-000189"|"2025-07-11"|"CUST-04824"|"Fatima Noor"|"Female"|34|"Al Rayyan"|"Electronics"|"Keyboard"|5|822.93|0.05|"Card"|"Store"|"SP-080"|"Pending"|3908.92|3908.92|0.0|2025|7
"ORD-000190"|"2025-04-17"|"CUST-08391"|"Omar Khalid"|"Female"|33|"Umm Salal"|"Grocery"|"Cooking Oil"|3|339.75|0.1|"Card"|"Online"|"SP-035"|"Pending"|917.32|917.33|-0.01|2025|4
"ORD-000191"|"2025-11-23"|"CUST-06281"|"Noura Hassan"|"Female"|37|"Al Rayyan"|"Home"|"Chair"|7|1401.1|0.05|"Card"|"Online"|"SP-087"|"Completed"|9317.31|9317.32|-0.01|2025|11
"ORD-000192"|"2025-12-23"|"CUST-08213"|"Sara Ahmed"|"Female"|23|"Lusail"|"Fashion"|"T-Shirt"|3|809.24|0.1|"Card"|"Phone"|"SP-010"|"Cancelled"|2184.95|2184.95|0.0|2025|12
"ORD-000193"|"2026-05-16"|"CUST-08352"|"Khalid Salem"|"Male"|56|"Lusail"|"Electronics"|"Laptop"|3|50.35|0.1|"Card"|"Store"|"SP-097"|"Pending"|135.95|135.95|0.01|2026|5
"ORD-000194"|"2025-10-11"|"CUST-02370"|"Fatima Noor"|"Female"|51|"Doha"|"Home"|"Bedsheet"|4|77.81|0.0|"Card"|"Online"|"SP-091"|"Completed"|311.24|311.24|0.0|2025|10
"ORD-000195"|"2026-04-13"|"CUST-00300"|"Fatima Noor"|"Female"|27|"Al Rayyan"|"Fashion"|"Jeans"|4|1413.54|0.1|"Card"|"Phone"|"SP-086"|"Completed"|5088.74|5088.74|0.0|2026|4
"ORD-000196"|"2026-05-23"|"CUST-02507"|"Aisha Mohamed"|"Male"|58|"Doha"|"Grocery"|"Cereal"|1|1302.95|0.2|"Card"|"Store"|"SP-092"|"Completed"|1042.36|1042.36|0.0|2026|5
"ORD-000197"|"2025-04-16"|"CUST-09552"|"Noura Hassan"|"Male"|53|"Al Khor"|"Food & Beverage"|"Sandwich"|10|114.35|0.1|"Card"|"Online"|"SP-013"|"Completed"|1029.15|1029.15|0.0|2025|4
"ORD-000198"|"2025-10-21"|"CUST-02715"|"Mariam Ali"|"Female"|52|"Al Wakrah"|"Grocery"|"Water"|3|1257.68|0.1|"Cash"|"Store"|"SP-100"|"Cancelled"|3395.74|3395.74|0.0|2025|10
"ORD-000199"|"2025-03-07"|"CUST-09697"|"Noura Hassan"|"Male"|46|"Doha"|"Food & Beverage"|"Burger"|8|933.31|0.2|"Bank Transfer"|"Store"|"SP-026"|"Completed"|5973.18|5973.18|0.0|2025|3
"ORD-000200"|"2025-07-14"|"CUST-09575"|"Omar Khalid"|"Female"|29|"Doha"|"Fashion"|"Dress"|9|707.95|0.1|"Card"|"Online"|"SP-011"|"Completed"|5734.4|5734.4|0.01|2025|7
"ORD-000201"|"2025-07-07"|"CUST-09928"|"Mohammed Hassan"|"Male"|56|"Al Khor"|"Electronics"|"Laptop"|7|332.51|0.1|"Card"|"Online"|"SP-012"|"Completed"|2094.81|2094.81|0.0|2025|7
"ORD-000202"|"2025-02-16"|"CUST-02067"|"Omar Khalid"|"Male"|51|"Umm Salal"|"Home"|"Chair"|3|1106.4|0.0|"Bank Transfer"|"Online"|"SP-028"|"Completed"|3319.2|3319.2|0.0|2025|2
"ORD-000203"|"2025-12-28"|"CUST-09765"|"Ahmed Ali"|"Female"|46|"Lusail"|"Home"|"Lamp"|5|296.19|0.1|"Bank Transfer"|"Phone"|"SP-078"|"Cancelled"|1332.86|1332.86|0.01|2025|12
"ORD-000204"|"2026-06-21"|"CUST-05818"|"Yousef Ibrahim"|"Female"|37|"Al Rayyan"|"Electronics"|"Monitor"|4|1185.79|0.1|"Card"|"Online"|"SP-051"|"Pending"|4268.84|4268.84|0.0|2026|6
"ORD-000205"|"2026-05-02"|"CUST-09655"|"Mohammed Hassan"|"Female"|42|"Al Khor"|"Grocery"|"Cereal"|1|418.81|0.0|"Card"|"Online"|"SP-094"|"Cancelled"|418.81|418.81|0.0|2026|5
"ORD-000206"|"2025-09-03"|"CUST-02136"|"Fatima Noor"|"Male"|52|"Al Wakrah"|"Food & Beverage"|"Sandwich"|5|90.0|0.2|"Mobile Payment"|"Store"|"SP-016"|"Returned"|360.0|360.0|0.0|2025|9
"ORD-000207"|"2025-06-27"|"CUST-05281"|"Noura Hassan"|"Male"|55|"Al Rayyan"|"Home"|"Chair"|4|228.12|0.15|"Cash"|"Store"|"SP-020"|"Completed"|775.61|775.61|0.0|2025|6
"ORD-000208"|"2025-04-25"|"CUST-09137"|"Yousef Ibrahim"|"Male"|33|"Al Rayyan"|"Electronics"|"Laptop"|4|888.99|0.0|"Card"|"Online"|"SP-005"|"Cancelled"|3555.96|3555.96|0.0|2025|4
"ORD-000209"|"2025-06-14"|"CUST-03377"|"Aisha Mohamed"|"Female"|61|"Al Rayyan"|"Grocery"|"Bread"|7|101.17|0.05|"Bank Transfer"|"Store"|"SP-078"|"Completed"|672.78|672.78|0.0|2025|6
"ORD-000210"|"2025-08-07"|"CUST-08586"|"Khalid Salem"|"Female"|29|"Al Khor"|"Fashion"|"T-Shirt"|7|462.01|0.0|"Cash"|"Phone"|"SP-099"|"Completed"|3234.07|3234.07|0.0|2025|8
"ORD-000211"|"2025-07-16"|"CUST-00352"|"Ahmed Ali"|"Female"|41|"Al Wakrah"|"Fashion"|"Jacket"|6|416.62|0.1|"Bank Transfer"|"Store"|"SP-042"|"Completed"|2249.75|2249.75|0.0|2025|7
"ORD-000212"|"2026-02-05"|"CUST-06978"|"Sara Ahmed"|"Female"|49|"Lusail"|"Grocery"|"Cooking Oil"|1|1104.49|0.1|"Card"|"Store"|"SP-070"|"Completed"|994.04|994.04|0.0|2026|2
"ORD-000213"|"2025-03-17"|"CUST-06215"|"Khalid Salem"|"Male"|30|"Al Wakrah"|"Food & Beverage"|"Tea"|1|731.37|0.0|"Card"|"Online"|"SP-034"|"Completed"|731.37|731.37|0.0|2025|3
"ORD-000214"|"2026-03-02"|"CUST-00984"|"Omar Khalid"|"Male"|19|"Lusail"|"Electronics"|"Keyboard"|7|1013.61|0.15|"Mobile Payment"|"Store"|"SP-080"|"Completed"|6030.98|6030.98|0.0|2026|3
"ORD-000215"|"2025-10-14"|"CUST-03907"|"Fatima Noor"|"Female"|22|"Al Khor"|"Home"|"Chair"|4|1028.1|0.0|"Bank Transfer"|"Store"|"SP-061"|"Completed"|4112.4|4112.4|0.0|2025|10
"ORD-000216"|"2026-06-29"|"CUST-07927"|"Ahmed Ali"|"Female"|34|"Lusail"|"Grocery"|"Water"|5|18.58|0.15|"Card"|"Online"|"SP-058"|"Completed"|78.96|78.97|-0.01|2026|6
"ORD-000217"|"2025-10-26"|"CUST-00039"|"Yousef Ibrahim"|"Female"|60|"Umm Salal"|"Grocery"|"Rice"|6|827.03|0.0|"Card"|"Online"|"SP-006"|"Pending"|4962.18|4962.18|0.0|2025|10
"ORD-000218"|"2025-10-21"|"CUST-09316"|"Aisha Mohamed"|"Male"|33|"Lusail"|"Fashion"|"Shoes"|10|1034.09|0.25|"Card"|"Online"|"SP-095"|"Completed"|7755.67|7755.68|-0.01|2025|10
"ORD-000219"|"2026-03-23"|"CUST-09691"|"Omar Khalid"|"Female"|37|"Al Wakrah"|"Food & Beverage"|"Pizza"|7|1121.44|0.0|"Card"|"Store"|"SP-051"|"Pending"|7850.08|7850.08|0.0|2026|3
"ORD-000220"|"2026-02-18"|"CUST-00513"|"Fatima Noor"|"Female"|60|"Mesaieed"|"Grocery"|"Cooking Oil"|10|1095.17|0.1|"Card"|"Store"|"SP-057"|"Completed"|9856.53|9856.53|0.0|2026|2
"ORD-000221"|"2026-03-07"|"CUST-03758"|"Noura Hassan"|"Female"|51|"Doha"|"Grocery"|"Cooking Oil"|10|1449.99|0.0|"Card"|"Store"|"SP-058"|"Completed"|14499.9|14499.9|0.0|2026|3
"ORD-000222"|"2025-08-18"|"CUST-04772"|"Fatima Noor"|"Female"|45|"Al Rayyan"|"Electronics"|"Tablet"|8|1495.37|0.25|"Card"|"Store"|"SP-069"|"Completed"|8972.22|8972.22|0.0|2025|8
"ORD-000223"|"2025-04-06"|"CUST-02016"|"Mohammed Hassan"|"Female"|56|"Al Wakrah"|"Electronics"|"Tablet"|10|1059.31|0.1|"Cash"|"Phone"|"SP-075"|"Completed"|9533.79|9533.79|0.0|2025|4
"ORD-000224"|"2026-03-15"|"CUST-07131"|"Khalid Salem"|"Female"|40|"Lusail"|"Fashion"|"Jeans"|9|7.25|0.2|"Card"|"Phone"|"SP-015"|"Completed"|52.2|52.2|0.0|2026|3
"ORD-000225"|"2025-06-20"|"CUST-06828"|"Sara Ahmed"|"Male"|42|"Al Rayyan"|"Grocery"|"Water"|5|1364.95|0.1|"Card"|"Store"|"SP-036"|"Cancelled"|6142.28|6142.28|0.01|2025|6
"ORD-000226"|"2025-11-13"|"CUST-09759"|"Sara Ahmed"|"Female"|24|"Al Rayyan"|"Grocery"|"Water"|3|1024.37|0.0|"Card"|"Phone"|"SP-049"|"Completed"|3073.11|3073.11|0.0|2025|11
"ORD-000227"|"2026-06-28"|"CUST-08814"|"Mariam Ali"|"Female"|36|"Al Wakrah"|"Electronics"|"Monitor"|5|1443.64|0.0|"Bank Transfer"|"Online"|"SP-071"|"Returned"|7218.2|7218.2|0.0|2026|6
"ORD-000228"|"2026-05-06"|"CUST-04794"|"Noura Hassan"|"Male"|59|"Lusail"|"Grocery"|"Milk"|4|649.97|0.2|"Card"|"Store"|"SP-064"|"Completed"|2079.9|2079.9|0.0|2026|5
